學號,學院,學院代碼,系所名稱,系所代號,年級班別,年級班別代碼,組別名稱,組別代碼,學年學期,學制,學制代碼
e87addd883d309832069e671cd277ce4e2d01a832bd7f7cd306d9a4a67421e7c,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
3805ff80535eeed350683d32ca4131eb3db40e244e749f578d2fbb6027579826,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
e9cd75b5111bc7276321e83bc7d9377c0114bc60c356208e47604c7c2e5ad88c,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
73991eba86f9c670e1e9f5aa0e750ec0b00722252105286e1e2a1cc422958b31,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
0c5ecfc5f8426cab6bd0dec92adb39407996b5f98c7b1a37073deb9b0b20bcc2,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
2691f5b6a0d68c1b027b7508a433760af6748fed272a0518f1242dadcd4e2c4a,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
b076eff54fe3d32d09055bf185945497a199dc53e2cabfe26d9eb33669256a6d,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
7f3a2580164b7052b6a52e0c490ee0e376c80a58a60abbede4638366843e4c7d,地球科學學院,6,應用地質研究所碩士班,6204,1年級,"1  ",,"0  ",1032,"碩士班              ",2
8100cf95e5425fa5e565ad31d0876e5d1956c8fd9365700fa9b9f9d5f194f1d1,地球科學學院,6,應用地質研究所碩士班,6204,2年級,"2  ",,"0  ",1032,"碩士班              ",2
a5150e334a24fcedd86e1e4cb6f05ae5445360557303eb32a32bb3ea47f43991,地球科學學院,6,應用地質研究所碩士班,6204,2年級,"2  ",,"0  ",1032,"碩士班              ",2
0b1a96f830b7d6a27d788b21e29d6362466aefc7c354e449aa805c554d81a912,地球科學學院,6,大氣科學學系大氣物理博士班,6401,1年級,"1  ",,"0  ",1032,"博士班              ",4
6880916157295d228b5cea71d461214fe71fa00eb0abc7a144266b4a74913201,地球科學學院,6,大氣科學學系大氣物理博士班,6401,1年級,"1  ",,"0  ",1032,"博士班              ",4
9f9eaec0a61f85782b832210557d830a639912cbf0f1d6522fdc9e80fd9b9cf4,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
7cc13ecd636ce0a8e89bdb472c0c081411ba75599f5548106bcc9cf74560be91,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
eed5236612534b9c70ba3fa68cb7f2073fc027bb9593ab080b329be4ae567467,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
ca383740680928f5068f6cdaa89362bb098ae966b06f5cccc5a9a5d5ddcefb87,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
7ec510ec478b0781cd0efb503697b14f88554aeb3aa496ed08d40b3f3b5b194c,理學院,2,化學學系,2003,1年級,"1  ",,"0  ",1032,"學士班              ",1
