學號,課程屬性名稱,分發代碼,結束的分發時間,志願序,籤號,選課的結果,學期別,課號,學生班別,學生所屬系所,學生性別,學生年級
471c0a4f7f8fb8b36851e9f2b399967f9d86cefd04e63532e5aa2100849c73cf,必修,419,2017-02-21,1,25,中選(初選),1052,23006,,物理學系,男,1
7c5ea11b3fbfb6850604243aa2fa79a48af7052b54b96e489a00e875183f3619,必修,419,2017-02-21,1,28,中選(初選),1052,23006,1,大氣科學學系,男,2
163280959facb79f64f6f8a3f403a45e9e63ec0e84237f7ccd575dd9a566b7c6,必修,419,2017-02-21,1,30,中選(初選),1052,23006,1,大氣科學學系,男,2
10d405837dc438c4951e684336aa5cc0e6cc47c6347bcea6859878ef3d79973c,必修,419,2017-02-21,1,33,中選(初選),1052,23006,,物理學系,男,2
cbdd9db24470c8d6ac96a425ab38ef4ad6f113ddc597cbaf6540c4a6073945d4,必修,419,2017-02-21,1,0,中選(密碼),1052,23006,,地球科學學系,男,4
754771c12c4e3bb519026c7983c1f4f962a7d686ba6f6f978c9e023f8475db32,必修,419,2017-02-21,1,0,中選(密碼),1052,23006,,地球科學學系,女,1
39b49c97722391994550caaa7ed6a8f0b32f5189ace66f3c75debf0e355f507f,必修,419,2017-02-21,1,0,中選(密碼),1052,23006,,地球科學學系,女,1
f2be469e01ceae3df401b8f28d7ead25bf22cee7670c7e1a103265eff780a64b,必修,419,2017-02-21,1,1,中選,1052,23007,,光電科學與工程學系,男,4
6eb1ca310b87c498650ce968b967a01d5ae3c570aa17fcc05d219c00c0bc51c6,必修,419,2017-02-21,1,1,中選(初選),1052,23007,1,數學系,男,1
f24bd74a58c08277fb335fc31803bf96c86e545c475fedefbe3f3fe6480b30b3,必修,419,2017-02-21,1,2,中選,1052,23007,,光電科學與工程學系,男,4
de6553f96bb64a1200c6822d7a7494781518423664bce4d1179f88bb9275d416,必修,419,2017-02-21,1,3,中選(初選),1052,23007,,光電科學與工程學系,男,4
0aef8a07f5aebc6fae71fc0bdfb96b4656aaa11ed3d793d9f2e71525c1cc8524,必修,419,2017-02-21,1,3,中選,1052,23007,1,數學系,男,1
b7e379e9655cfd6a84d3727c11f6d293d6dae41144d902d454b60d61e36d1656,必修,419,2017-02-21,1,5,中選,1052,23007,,物理學系,男,3
4e4ab33c31f5ae05f5907bebf3a356eaa4e8c1525f925d910b896fd4868048e9,必修,419,2017-02-21,1,6,中選(初選),1052,23007,2,數學系,女,3
471c0a4f7f8fb8b36851e9f2b399967f9d86cefd04e63532e5aa2100849c73cf,必修,419,2017-02-21,1,6,中選,1052,23007,,物理學系,男,1
d3ed13f58f905c173edf91294c2ac4d35d9f35bb1846e7559c7d132e1f02f29d,必修,419,2017-02-21,1,13,中選(初選),1052,23007,2,數學系,女,1
ade6362ee2459603c66ef690b02e759028438a7397871adb256a50bfde49cc5f,必修,419,2017-02-21,1,15,中選(初選),1052,23007,1,數學系,男,1
e428dcd5a18ecb43379a4980a0577ff07a96022eab035c1ff602d47b3b700c98,必修,419,2017-02-21,1,16,中選(初選),1052,23007,,光電科學與工程學系,男,4
c14cd271627d4c866fe04a332a7bf31b43aa5ec1ee60fcaaa696122f21c082c5,必修,419,2017-02-21,1,17,中選(初選),1052,23007,,光電科學與工程學系,男,4
a2840df63fe97928e21d920baf946c88a1fb0a81968bfa027065a28739435eed,必修,419,2017-02-21,1,18,中選(初選),1052,23007,,物理學系,男,1
aa89535c607c8cbb02fad6fcb6c1fb7573595526440be3842c568295fd7af25d,必修,419,2017-02-21,1,19,中選(初選),1052,23007,,物理學系,男,3
a9d5a6d83f479816675a41537280c83b058fe9510f49340b391409dc83b71064,必修,419,2017-02-21,1,20,中選(初選),1052,23007,,光電科學與工程學系,男,4
9157385ba2d64db0c30f18cff2b07fad0b24a2e9640f78ceeff9881a33eccebd,必修,419,2017-02-21,1,21,中選(初選),1052,23007,1,數學系,女,1
cb35ce265f1fc3453eb9465327eabd4796823ef35151de8eae05220bca68d44b,必修,419,2017-02-21,1,22,中選(初選),1052,23007,2,數學系,男,1
c0782c1c5dc79ec2bc69c9d6c30058f052c13c0342f3d6d4262038996802abd3,必修,419,2017-02-21,1,23,中選(初選),1052,23007,,物理學系,男,4
0d35859307d7e3793c57e7d7f9df061cd8f1a02d39ad2c06776c6015fd091a40,必修,419,2017-02-21,1,0,中選(密碼),1052,23007,,物理學系,男,1
2b54141f3cc96a933bf6e70e63e71491a7f9b45d88641e8349259a189ae2e2ba,必修,419,2017-02-21,1,0,中選(密碼),1052,23007,1,土木工程學系,女,1
3dedeee081e0eecbff3eaab98e4aa32f3b7fc83dd7b38173ff7616a3ebae6d76,必修,419,2017-02-21,1,0,中選(密碼),1052,23007,2,企業管理學系,女,1
59b4e9cdcf34cf741807a60a93abd22748692a8f01739092e8e3a353dd5061e4,必修,419,2017-02-21,1,1,中選(初選),1052,23008,,生命科學系,男,2
9dbfe6017dce693ac5a812e5438236dbdd58afc3eadfc6cd0cd2415540a6da46,必修,419,2017-02-21,1,1,中選,1052,23008,,化學學系,女,2
7aed7d18929fee935f614cd93f24d195fe1e233d1b7cfd251ed5fe6860304f5d,必修,419,2017-02-21,1,2,中選,1052,23008,,化學學系,女,4
14d40c57c768c7c14c8bf1298d46e34eaca8e8104b75d0b8a80c4052d8f123f3,必修,419,2017-02-21,1,2,中選(初選),1052,23008,,化學學系,男,2
84653ad27d41d43af880ed818d2f467c2c6a636bae9b3d4cf81904c403146b04,必修,419,2017-02-21,1,3,中選(初選),1052,23008,,化學學系,男,2
65ec440e37ed930e43513330c083ec277fa529a4aff228cdcd09be70fca03bbd,必修,419,2017-02-21,1,4,中選(初選),1052,23008,,化學學系,女,2
efa685abdfe5291401eb7b29e81515cdc1ca0ba143515dc307e5d1cb52b1f66c,必修,419,2017-02-21,1,6,中選(初選),1052,23008,,化學學系,女,2
0ec993d1d003734ed05c8d584959e52bd86d2957009535b7d6d564a4cf41108d,必修,419,2017-02-21,1,7,中選(初選),1052,23008,,化學學系,男,2
96795f86496e925bb81230f8287fdc4f4380855dcd30b2b3ac7b1e50d7cf7e6a,必修,419,2017-02-21,1,8,中選(初選),1052,23008,,化學學系,男,2
02f178fb69b4b20d9de19b2982fbc2c6f61c87bb78aa7a1f0ca8b0f1f123e38a,必修,419,2017-02-21,1,9,中選(初選),1052,23008,,化學學系,男,2
2c2e6f3a38abd9b7240cbbb0aa9dc2955cd0e7bf7754e82475193564d80ae1de,必修,419,2017-02-21,1,10,中選(初選),1052,23008,,化學學系,男,2
b5e811e70497c660ecf5e67422fa7e3308f5ac676fbe75370cdb6b690bd40f26,必修,419,2017-02-21,1,11,中選(初選),1052,23008,,化學學系,男,2
2cb78db221a3ace8693e96c12cebcab33f101f43b43870983be9295b89c20c37,必修,419,2017-02-21,1,12,中選(初選),1052,23008,,化學學系,男,2
efd447d73d0b0ffdd9278e52535757618c35333a998cf0b1e29cb12a02906b5f,必修,419,2017-02-21,1,13,中選(初選),1052,23008,,化學學系,男,2
23db2ffe482147cd964962d21c1cd8e17ddce0841e63f4a35ca677d4da44cd71,必修,419,2017-02-21,1,14,中選(初選),1052,23008,,化學學系,男,2
8f63608f33016ad159f0e2488aa81f5cc259e1547714364ab02b9a3fa24cee1e,必修,419,2017-02-21,1,15,中選(初選),1052,23008,,化學學系,女,2
891b580c2b67083cba2299c3a67d0f0f8da3d0bbf8d1947a970daf9f33a5a99d,必修,419,2017-02-21,1,16,中選(初選),1052,23008,,化學學系,男,2
9322f4c393c2af5fda5f9daec791f7337d4f1b55ca6384129df39c11ddc6d0b9,必修,419,2017-02-21,1,17,中選(初選),1052,23008,,化學學系,男,2
1d1b03d893af36823fd82e61de828aa33d2fc792593aa19e035c21c423159fd5,必修,419,2017-02-21,1,20,中選(初選),1052,23008,,化學學系,女,2
66c4c68347d1978ef9aa9236f3fbdda36e48018e95e0035a987d564a1f191135,必修,419,2017-02-21,1,21,中選(初選),1052,23008,,化學學系,女,3
eb43eaeb73bccc2af51a7457062b4fe011600bb97229d4616a2e9406b17c363c,必修,419,2017-02-21,1,23,中選(初選),1052,23008,,化學學系,男,4
914683201041e9b4f4a1e2f8aff339ddd6de93c6689445e903216933af7a6606,必修,419,2017-02-21,1,25,中選(初選),1052,23008,,化學學系,男,3
ad9a4a67a974b466f054080ab2f7282d31cc653f41fda5ea3e4fa7d64af295f5,必修,419,2017-02-21,1,26,中選(初選),1052,23008,,化學學系,女,2
63abb9f57498951172eaa454d6c64bc7e5f1608695664598a32dbe7ea1458e7a,必修,419,2017-02-21,1,27,中選(初選),1052,23008,,化學學系,男,3
e9dacf771aec3c42727eab833c8fbd88ce12cb4b3b8b3f6a1aaf87e3bcda0626,必修,419,2017-02-21,1,28,中選(初選),1052,23008,,化學學系,男,3
559e9c5f0b0f47596f66a909fe4c1102dce5217e460a6ac86adf26d96c322351,必修,419,2017-02-21,1,29,中選(初選),1052,23008,,化學學系,女,2
96f5bb060093ac46ca09b38166d6cac94fb2267918d7b9f26c7f8b6221ff791b,必修,419,2017-02-21,1,30,中選(初選),1052,23008,,化學學系,男,2
0d5fb4d3e61fe6a60099fc31f574599f40a751e98c0b756a7175886ead5055f9,必修,419,2017-02-21,1,31,中選(初選),1052,23008,,化學學系,女,2
46bc808b614f808b9e9eb1d8c1da70c0a384b9604c948829517d21de6e7c33fd,必修,419,2017-02-21,1,32,中選(初選),1052,23008,,化學學系,男,2
4127a83bcc4e5ca9b6f751e10705070fa838286c6e661de2cc38b2fb2b4db337,必修,419,2017-02-21,1,33,中選(初選),1052,23008,,化學學系,男,2
3f4621802d1c1967f9376fdde840a577f3071e1e35c1124b81c8ea63416265db,必修,419,2017-02-21,1,34,中選(初選),1052,23008,,化學學系,男,2
6ea7d4090d4251532994aa31a20e414df9c989fb5a2277b96720cf061879b8b2,必修,419,2017-02-21,1,35,中選(初選),1052,23008,,化學學系,男,2
10ce3405ab5fae971e90b829f0b140229389d292e404ec16051a46c2210bbc94,必修,419,2017-02-21,1,36,中選(初選),1052,23008,,化學學系,男,2
5607b10a400daa57a94839e676a7fc0c2062a4fbe66024305c22867f861cb6d5,必修,419,2017-02-21,1,37,中選(初選),1052,23008,,化學學系,男,2
a477e142e3c23a2f6c60977b9afe712455cf91974e3b207272b4e14729c8a1a9,必修,419,2017-02-21,1,41,中選(初選),1052,23008,,化學學系,女,2
aef047e0f00ac27399cade114240aeb3ce873b8aba27fa9b821ecf852cbb1d6c,必修,419,2017-02-21,1,42,中選(初選),1052,23008,,化學學系,男,3
402bf5bf62f1d25b3b2693c9856708feace9ec33b29368ee0605bef4de5cb04c,必修,419,2017-02-21,1,43,中選(初選),1052,23008,,化學學系,男,2
9dd70f7b32624326af1da534ad7cc5f14e4489ef333de934056917bd85238058,必修,419,2017-02-21,1,44,中選(初選),1052,23008,,化學學系,男,2
9632abefb0c6ba1fb8241ff32f1ccdfbebdb50794d761679e3dbdb18ce3f93b7,必修,419,2017-02-21,1,45,中選(初選),1052,23008,,化學學系,女,2
9de24ebd8931e78da44a90414b908cd7f3a831f2165666e6b1e827d07f4ee794,必修,419,2017-02-21,1,46,中選(初選),1052,23008,,化學學系,女,2
d0d3af202af2ddb01b465cc88d292da281e865e542b823a8c975146ae4421e05,必修,419,2017-02-21,1,47,中選(初選),1052,23008,,化學學系,男,2
fe773a9684e02832eae96e2585cffc2fb1c79624f1283e34f91ff3d0864c8dae,必修,419,2017-02-21,1,48,中選(初選),1052,23008,,化學學系,女,2
f0bbabb3db0af322bfc6cbc2a298a77cfa8e097f746a83ae73bca93b99b7e3ad,必修,419,2017-02-21,1,49,中選(初選),1052,23008,,化學學系,男,4
1560910461789bdae68746a66b722f1d0056fa67bfccb364a063d06b7f879d6a,必修,419,2017-02-21,1,51,中選(初選),1052,23008,,化學學系,男,2
9d1af590351654cb675e6c995981398e46938f7d883c5798f633a573e3bbf331,必修,419,2017-02-21,1,52,中選(初選),1052,23008,,化學學系,男,2
8bcf14360d946b1d2d6fa45a9693bd0f212201dc354b50eafd04f0025fae6c56,選修,419,2017-02-21,1,10,中選(初選),1052,34020,,化學工程與材料工程學系,男,3
fb3ec483a207e338f02994bb1205282cac474e09a0c053d10d75e9460cd49803,選修,419,2017-02-21,1,12,中選(初選),1052,34020,,化學工程與材料工程學系,女,2
a0bbc09e2d089cc0c0b6d26ef181f864449d3e888b4c7824b070fc4a76a625bc,選修,419,2017-02-21,1,15,中選(初選),1052,34020,,化學工程與材料工程學系,女,4
94eb00076e4e20be89d3974bb43556c85220ba90df9a4248ee419affa6dafe7d,選修,419,2017-02-21,1,16,中選(初選),1052,34020,,化學工程與材料工程學系,男,4
0df09475cc6b9655026de1e31120f2a56e222f8b3bdee41b78d3c1e0c68505bf,選修,419,2017-02-21,1,19,中選(初選),1052,34020,,化學工程與材料工程學系,男,3
090a7647cbe9e5ec645e2f28bed1569a248f93d4c8c1ebaea8ace4db82159f0a,選修,419,2017-02-21,1,20,中選(初選),1052,34020,,化學工程與材料工程學系,男,3
01366489603be8361d175703f4927a592fa18b40ad306ed0120de6e3d7e7d0f6,選修,419,2017-02-21,1,22,中選(初選),1052,34020,,化學工程與材料工程學系,男,3
5c5fa49be59e5dd86336ed7ef4514e0e439b573abf145990eae019efa86b4dd8,選修,419,2017-02-21,1,23,中選(初選),1052,34020,,化學工程與材料工程學系,女,3
02071f61d9a2279fb5ea0e77429bdbc63376676294ae9f2915ff23ee034269a9,選修,419,2017-02-21,1,25,中選(初選),1052,34020,,化學工程與材料工程學系,男,4
b3b3009c0a8f7e198bfbacd034d5c13afb9767b0cd72ce082adbc5526853a0e8,選修,419,2017-02-21,1,26,中選(初選),1052,34020,,化學工程與材料工程學系,女,2
b3abe8429eae71afe12322523c6baec6becc57fd6689cf81f8d8d4e0bbe45fc3,選修,419,2017-02-21,1,27,中選(初選),1052,34020,,化學工程與材料工程學系,男,4
bccc3753c8fb666638363e6d7357eb92e7f55eaa5c0bfb5877da7625cffd5b6d,選修,419,2017-02-21,1,32,中選(初選),1052,34020,,化學工程與材料工程學系,男,4
123a0939f097f0846ca6395a98dc69cf6a23e58656ab4ce3fe52c0cc78dd0a26,選修,419,2017-02-21,1,35,中選(初選),1052,34020,,化學工程與材料工程學系,女,3
33e2b666210e96cc792a2cfd956579f6dfd69a4105c2cb81a5ba8076d58cf76e,選修,419,2017-02-21,1,40,中選(初選),1052,34020,,化學工程與材料工程學系,女,4
98aa12fa7ccb6130ee033c5b4475723898bd7a9d476aed475dac177508f1ff55,選修,419,2017-02-21,1,1,中選,1052,34020,,化學工程與材料工程學系,男,4
031b251cb43014938f5cdc54620bb427735f29110e52c195c69a1b67faef3af6,選修,419,2017-02-21,1,2,中選,1052,34020,,化學工程與材料工程學系,女,4
94674c57b32b8406bc3e6ab4091414c5520fd74e1e9d49c038b1476125d50191,選修,419,2017-02-21,1,1,中選,1052,34021,,化學工程與材料工程學系,女,4
a948ac7401a38368a06fc71823948ce22c5841bd4ad81ad936a070cf1a00b299,選修,419,2017-02-21,1,1,中選,1052,34021,,化學工程與材料工程學系,男,4
e7ef61903b0cc2954a727d0c13c2d53103b56ea7db959e3f1000bdd883ed065a,選修,419,2017-02-21,1,1,中選,1052,34021,,化學工程與材料工程學系,男,4
84d7534679dcf964774bcc5ec926e9cb66d12357263d471898e9c552ad6864de,選修,419,2017-02-21,1,1,中選,1052,34021,,化學工程與材料工程學系,男,4
9cf98ac49d5caeb7d2e59d43b6078484f2ba23b41be292bb642d6e3cb651adbe,選修,419,2017-02-21,1,2,中選,1052,34021,,化學工程與材料工程學系,女,4
884c36592617eed9a7399b6c0314b9165a63f73a6333dad3d4ebfd8ed1419a3d,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,女,3
48f84e26b59ce4ad492c02a91c7cbbbff87abf0ff9ea2b358e16947b66c867d2,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,女,3
8e2e0891a53d36456def0c02cd4087a487dd29a75a4c7ddb0e56fb2f0bd51f4d,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,男,3
81d6d37438cfe761bd0ccc8707954fd39d485626ceeae5b97cfb1266b4579743,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,男,3
3b172870754b66fe61d29a1eef92455d4e4f2afd8e6a989e93393e693add300d,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,男,3
b531a82c5669ef05527d2316963058214b8c3ea3246c5dd42baa64420cef0271,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,男,3
8b5ebdb3766eb8b900c49ce397e84e5b03299517fb0bf6229d9c7df9542a1fa6,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,男,3
c956f984bbdc3a6daa13dbfe0b482e6a09988d1a624a33f896e5859615e8f245,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,女,3
2c2d9e34dde0caa1ca683fa32561f205c3b0641da78af585bd5c8d9be6d6c37b,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,女,3
e10215641d6833b230e4e75508a2b33e8d7e6d0ab75427222df3d6280c326d56,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,男,3
c1073f693f048701ccb06d149028048d2c1b7c7f31b29736a32e0ca37bf62ff5,必修,419,2017-02-21,1,0,中選(密碼),1052,34022,,化學工程與材料工程學系,男,3
81961265a272e75e9f2cb74b8a6fd94b2355de4d1ffda843f03132b20a06856f,必修,419,2017-02-21,1,0,中選(密碼),1052,34023,,化學工程與材料工程學系,女,3
b7051667ab1d3409474a731d2c8238178cf0c6868bac22b25aea3773f9c4cc8d,必修,419,2017-02-21,1,0,中選(密碼),1052,34023,,化學工程與材料工程學系,男,3
98aa12fa7ccb6130ee033c5b4475723898bd7a9d476aed475dac177508f1ff55,選修,419,2017-02-21,1,2,中選(初選),1052,34024,,化學工程與材料工程學系,男,4
cd78de2238e37b3a915117b13963b00a66d664eeaf9ecb3ee2a9de1416c947a3,選修,419,2017-02-21,1,2,中選,1052,34024,,化學工程與材料工程學系,男,3
46a444a15657b32bce585a21214065814946e4146237a09a0ee0496c48d1bcbd,選修,419,2017-02-21,1,13,中選(初選),1052,34024,,化學工程與材料工程學系,男,3
9cf98ac49d5caeb7d2e59d43b6078484f2ba23b41be292bb642d6e3cb651adbe,選修,419,2017-02-21,1,1,中選,1052,34026,,化學工程與材料工程學系,女,4
e06eb5cfb19eb91513fcc5cf5330791c6df3caef838f140542e492830740fac5,選修,419,2017-02-21,1,1,中選,1052,34026,,化學工程與材料工程學系,男,4
9f774add5b2a849f7df3e688c9e1d37f4075d703a892ce67190d48729f5241ee,選修,419,2017-02-21,1,2,中選,1052,34026,,化學工程與材料工程學系,女,2
00efedc22d256c5a25c1ab40bcfed26feaffeff9e654f5184cb8f00096e33242,選修,419,2017-02-21,1,4,中選,1052,34026,,化學工程與材料工程學系,女,4
fbd20f6582639b524a61f8b19e4cb040b891881abcbccfd8860e6ad3d5be4ef7,必修,419,2017-02-21,1,1,中選(初選),1052,34028,,化學工程與材料工程學系,男,4
54516790783a7e9630f7f3771e368e33a0cc961cc7dbd54fe24b195cbb81f8cc,必修,419,2017-02-21,1,2,中選,1052,34028,,化學工程與材料工程學系,女,4
5358f66ad1ac3c22f38079cc2f60c1ff3eecd6afc8fda41b5618ca677ec671e0,必修,419,2017-02-21,1,6,中選(初選),1052,34028,,化學工程與材料工程學系,男,4
d43e2869f45fa4235e59d9331e94af4abf219439218292788921c82df797bbc9,必修,419,2017-02-21,1,14,中選(初選),1052,34028,,化學工程與材料工程學系,男,4
10de6395f43dbeb9db67a0ebc8d38de0e132ce08e6d71e78839452e28da36cb2,必修,419,2017-02-21,1,0,中選(密碼),1052,34028,,材料科學與工程研究所碩士班,男,2
a4f70d43747ada5f46aad0035b1c17840c7aa156952a5dff43a2559a81fbcaba,必修,419,2017-02-21,1,0,中選(密碼),1052,34028,,材料科學與工程研究所碩士班,男,2
cd78de2238e37b3a915117b13963b00a66d664eeaf9ecb3ee2a9de1416c947a3,必修,419,2017-02-21,1,1,中選,1052,34028,,化學工程與材料工程學系,男,3
31c463beaebc53966168a48972d35eebf8a98bb92456292725a5b77fd2ecdee7,必修,419,2017-02-21,1,1,中選,1052,34029,,應用材料科學國際研究生碩士學位學程,男,1
63a1c080d7573fca6cce9b8b82809a33dfdc1e879c1397aafb2c961fba1e9dce,必修,419,2017-02-21,1,1,中選,1052,34029,,生醫科學與工程學系生物醫學工程碩士班,男,1
8b4bd37529bb5c37dc8f6ff8dac03a07d67858718db79d1e21747334afe1adcf,必修,419,2017-02-21,1,1,中選,1052,34029,,生醫科學與工程學系生物醫學工程碩士班,男,1
961e05d139721ca4fc4ef6d8b41d0e82d51ca07dc01637d81db064514a8cb2ac,必修,419,2017-02-21,1,6,中選(初選),1052,34029,,化學工程與材料工程學系,男,4
d43e2869f45fa4235e59d9331e94af4abf219439218292788921c82df797bbc9,必修,419,2017-02-21,1,19,中選(初選),1052,34029,,化學工程與材料工程學系,男,4
e06eb5cfb19eb91513fcc5cf5330791c6df3caef838f140542e492830740fac5,必修,419,2017-02-21,1,1,中選(初選),1052,34031,,化學工程與材料工程學系,男,4
00efedc22d256c5a25c1ab40bcfed26feaffeff9e654f5184cb8f00096e33242,必修,419,2017-02-21,1,1,中選,1052,34031,,化學工程與材料工程學系,女,4
d43e2869f45fa4235e59d9331e94af4abf219439218292788921c82df797bbc9,必修,419,2017-02-21,1,25,中選(初選),1052,34031,,化學工程與材料工程學系,男,4
5358f66ad1ac3c22f38079cc2f60c1ff3eecd6afc8fda41b5618ca677ec671e0,必修,419,2017-02-21,1,32,中選(初選),1052,34031,,化學工程與材料工程學系,男,4
5358f66ad1ac3c22f38079cc2f60c1ff3eecd6afc8fda41b5618ca677ec671e0,選修,419,2017-02-21,1,3,中選,1052,34032,,化學工程與材料工程學系,男,4
ceb6c517bfd9d0ed6bf9514da737abeb523150a5aa6177c25ed45dde785a8aed,選修,419,2017-02-21,1,1,中選,1052,34033,,生醫科學與工程學系生物醫學工程碩士班,女,2
c9eb86d812f8aae01907f208f4f00ebd9eb32086f62cfc6e0ead22974e60e71f,選修,419,2017-02-21,1,1,中選,1052,34033,,生醫科學與工程學系生物醫學工程碩士班,女,2
ef3dec833dce23d19263ca99ec41f41de4ac19081d6dd03856244accd8d51957,選修,419,2017-02-21,1,1,中選,1052,34033,,生醫科學與工程學系生物醫學工程碩士班,男,2
10de6395f43dbeb9db67a0ebc8d38de0e132ce08e6d71e78839452e28da36cb2,選修,419,2017-02-21,1,2,中選,1052,34033,,材料科學與工程研究所碩士班,男,2
a4f70d43747ada5f46aad0035b1c17840c7aa156952a5dff43a2559a81fbcaba,選修,419,2017-02-21,1,3,中選,1052,34033,,材料科學與工程研究所碩士班,男,2
961e05d139721ca4fc4ef6d8b41d0e82d51ca07dc01637d81db064514a8cb2ac,選修,419,2017-02-21,1,1,中選,1052,34035,,化學工程與材料工程學系,男,4
91b32c9c89ee2ac374421c1b70a71cceaf09404e964747cd6a8bfe5555985fc4,選修,419,2017-02-21,1,1,中選,1052,34035,,生醫科學與工程學系生物醫學工程碩士班,男,2
63a1c080d7573fca6cce9b8b82809a33dfdc1e879c1397aafb2c961fba1e9dce,選修,419,2017-02-21,1,1,中選,1052,34035,,生醫科學與工程學系生物醫學工程碩士班,男,1
8b4bd37529bb5c37dc8f6ff8dac03a07d67858718db79d1e21747334afe1adcf,選修,419,2017-02-21,1,2,中選,1052,34035,,生醫科學與工程學系生物醫學工程碩士班,男,1
47477d874162fdefffec3a6b4f36de809692f528c0ca796b2d2c7c31a7087393,選修,419,2017-02-21,1,5,中選,1052,34035,,化學工程與材料工程學系,女,3
961e05d139721ca4fc4ef6d8b41d0e82d51ca07dc01637d81db064514a8cb2ac,選修,419,2017-02-21,1,2,中選(初選),1052,34036,,化學工程與材料工程學系,男,4
bb9a016a5396949efeed26ecd7eae146f279774e54a56278e746298c41599fa6,選修,419,2017-02-21,1,9,中選(初選),1052,34037,,化學學系,女,4
5a5e23fa98c0ba908cbb2acb4445bc144a01ac7b97f2360072796ac72799726e,選修,419,2017-02-21,1,13,中選(初選),1052,34037,,化學學系,女,4
01e5968093242b41e9c078cb7dddeaa84022dc3828b4ca81eb0bbe92203f308e,選修,419,2017-02-21,1,1,中選,1052,34038,,化學工程與材料工程學系,女,3
fbd20f6582639b524a61f8b19e4cb040b891881abcbccfd8860e6ad3d5be4ef7,選修,419,2017-02-21,1,7,中選(初選),1052,34038,,化學工程與材料工程學系,男,4
5358f66ad1ac3c22f38079cc2f60c1ff3eecd6afc8fda41b5618ca677ec671e0,選修,419,2017-02-21,1,16,中選(初選),1052,34038,,化學工程與材料工程學系,男,4
54516790783a7e9630f7f3771e368e33a0cc961cc7dbd54fe24b195cbb81f8cc,選修,419,2017-02-21,1,17,中選(初選),1052,34038,,化學工程與材料工程學系,女,4
11d4f22b1e8bfbe53aa23a485d0f7530a193c1cbc5e45cd6335fc388622b402b,必修,419,2017-02-21,1,0,人工加選,1052,35001,,營建管理研究所碩士班,女,1
b3e8a720b120b8ffc40e8ba2e60c43ae3d203712cd46a2016efafca545f8fb1d,必修,419,2017-02-21,1,0,人工加選,1052,35001,,營建管理研究所碩士班,女,1
64788b362616c2c0617330a7cc37727dd42a708ed904fab62cfb77bb07f04978,必修,419,2017-02-21,1,1,中選,1052,35001,,營建管理研究所碩士班,男,2
047dda49d786d40ecc01bf9e7ad9169fc66b5867c6b533e472145ad7e71fcbda,必修,419,2017-02-21,1,2,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
bfbe55f967940b03faa494237c3052542470213d2ebdfc6cee62868594863259,必修,419,2017-02-21,1,3,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
933839e29b274b2aed5149d5973d374811285fa590bbc2c80fa49becfcab5a2a,必修,419,2017-02-21,1,4,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
2044b3730dbece97dca42f5e788715d1f5e1066a1d0dc60d75d588b986761c9a,必修,419,2017-02-21,1,5,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
4a4d187a67d3052d9d96d8b5d756417529207b86b7772ac896856d14ad547b2f,必修,419,2017-02-21,1,6,中選(初選),1052,35001,,營建管理研究所碩士班,女,2
dc84cc3290fef97b7f186f292573bc50afd34fd3c1c8b06069dab52df6a97876,必修,419,2017-02-21,1,11,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
dfc502d0fe5bf7f946afadcb6a467c5a71fa7222378b00fcdff5441c684e38a3,必修,419,2017-02-21,1,12,中選(初選),1052,35001,,營建管理研究所碩士班,女,2
157b4d66381365e721806ce411341d10568c34ae669a17d4f8550c9832fd78d7,必修,419,2017-02-21,1,16,中選(初選),1052,35001,,營建管理研究所碩士班,女,2
fd599f1712cb61b5a75f710135e7758339a4d5238be4b0c47d5634dd9e74502c,必修,419,2017-02-21,1,17,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
41e1cf03741899d8d82f02b1ea324a30b3829445dbdc3eb92691d6398f6dec50,必修,419,2017-02-21,1,18,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
06ff77e119c37439bccf45dcba5503cddaaccd5994eae7636094fbcc571654a3,必修,419,2017-02-21,1,19,中選(初選),1052,35001,,營建管理研究所碩士班,男,2
ad67b62da93e6df13c12fea4d77b46e61ed4dc60b2898b42b73cbe597a285839,必修,419,2017-02-21,1,1,中選(初選),1052,35002,,營建管理研究所碩士班,女,1
